id	vytvoreno	text	Výběr	Koho odstřelil	Tag		problém
https://twitter.com/PREZIDENTmluvci/status/738362768458420224	Thu Jun 02 13:32:56 +0000 2016	Odmítnutí návrhu na vyznamenání dr. Grygarem nemá souvislost s panem prezidentem, jak Hrad informoval v e-mailu navrhovatel.	X	Jiří Grygar, opozice	jiři grygar, opozice		2
https://twitter.com/PREZIDENTmluvci/status/738355515944775689	Thu Jun 02 13:04:07 +0000 2016	RT @Blesk24: Astrofyzik Grygar odmítl šanci na vyznamenání od Zemana. @TOP09 tleská, @PREZIDENTmluvci ne https://t.co/uuVMnqAtOl @Blesk24					
https://twitter.com/PREZIDENTmluvci/status/738347661686931456	Thu Jun 02 12:32:55 +0000 2016	Pan prezident debatuje s občany v Prachaticích. Živě na FB pana prezidenta. https://t.co/f6LRvgwBVT					
https://twitter.com/PREZIDENTmluvci/status/738334150231490561	Thu Jun 02 11:39:13 +0000 2016	Krok pana Grygara netřeba příliš komentovat. Pozoruhodné ovšem je, jak se na tématu snaží parazitovat TOP 09.	X	Jiří Grygar, TOP09, opozice	jiři grygar, top09, opozice		
https://twitter.com/PREZIDENTmluvci/status/738303747386974209	Thu Jun 02 09:38:25 +0000 2016	Diskuse pana prezidenta se studenty ve Vodňanech. https://t.co/V7lyXNSQj9					
https://twitter.com/PREZIDENTmluvci/status/738057793601740800	Wed Jun 01 17:21:05 +0000 2016	https://t.co/gV7GgmFUQb					
https://twitter.com/PREZIDENTmluvci/status/738054203852128256	Wed Jun 01 17:06:49 +0000 2016	Pan prezident dnes zavítal mezi jihočeské hasiče. https://t.co/yTvSd6QBdA					
https://twitter.com/PREZIDENTmluvci/status/738043749461307393	Wed Jun 01 16:25:16 +0000 2016	Po Dalíkovi by měl přijít na řadu tunelář Bakala, radil Zeman před lidmi: https://t.co/4wIJOYzcsH	a	Zdeněk Bakala, OKD	zdenek bakala, okd		
https://twitter.com/PREZIDENTmluvci/status/738042171115380736	Wed Jun 01 16:19:00 +0000 2016	Dárek pro děti z Dětského domova Zvíkovské Podhradí. Plavba parníkem na Orlické přehradě. https://t.co/BFyEp64Etm					
https://twitter.com/PREZIDENTmluvci/status/738017818311065601	Wed Jun 01 14:42:14 +0000 2016	Právě teď živě na FB pana prezidenta. Diskuse s občany v Bechyni. https://t.co/ZVTc8kaLyq					
https://twitter.com/PREZIDENTmluvci/status/738002865424371712	Wed Jun 01 13:42:49 +0000 2016	Bechyně, právě teď. Pan prezident debatuje se zaměstnanci společnosti LAUFEN CZ. Živě na FB pana prezidenta. https://t.co/fAUDVlRmbI					
https://twitter.com/PREZIDENTmluvci/status/737988113214083072	Wed Jun 01 12:44:12 +0000 2016	Zeman na jihu Čech opět kritizoval církevní restituce - https://t.co/pJIJMaIePJ					
https://twitter.com/PREZIDENTmluvci/status/737982934184034304	Wed Jun 01 12:23:37 +0000 2016	Zeman: Šumavský národní park bych zrušil, v Rakousku se vesele lyžuje - https://t.co/5i6ErBdXX0					
https://twitter.com/PREZIDENTmluvci/status/737977026557140992	Wed Jun 01 12:00:08 +0000 2016	Paní Ivana Zemanová dnes navštívila Dětský domov Zvíkovské Podhradí. https://t.co/cEsO3Yp1p4					
https://twitter.com/PREZIDENTmluvci/status/737941027609313280	Wed Jun 01 09:37:05 +0000 2016	Dýka do zad Pražské kavárny. Dalajláma: Máte příliš uprchlíků. Německo nemůže být arabské - https://t.co/07M5UrKfEi	x	Pražská kavárna, opozice, Migrace	prazska kavarna, opozice, migrace		
https://twitter.com/PREZIDENTmluvci/status/737939223693692928	Wed Jun 01 09:29:55 +0000 2016	Konkurence ČST Praha. Nově živě vysíláme důležité akce na FB Miloš Zeman - prezident České republiky: https://t.co/NIWf2anGDo	x	Česká televize, Média	ceska televize, media		
https://twitter.com/PREZIDENTmluvci/status/737928890237214720	Wed Jun 01 08:48:52 +0000 2016	Dárek u příležitosti Mezinárodního dne dětí. https://t.co/P89Xp5Trwt					
https://twitter.com/PREZIDENTmluvci/status/737928586104086528	Wed Jun 01 08:47:39 +0000 2016	Setkáním s hejtmanem Jiřím Zimolou pan prezident zahájil třídenní návštěvu Jihočeského kraje. https://t.co/ran6QyIXE0					
https://twitter.com/PREZIDENTmluvci/status/737705904712364032	Tue May 31 18:02:48 +0000 2016	Mimořádný okamžik. Korunovační klenoty se navrací do Korunní komory v Katedrále sv. Víta. https://t.co/OGR5q94LWZ					
https://twitter.com/PREZIDENTmluvci/status/737629539296247808	Tue May 31 12:59:21 +0000 2016	Co plánuje prezident? Odpovídal mluvčí Jiří Ovčáček: https://t.co/K8Ib05YrMg					
https://twitter.com/PREZIDENTmluvci/status/737602315532697600	Tue May 31 11:11:10 +0000 2016	Podrobnosti k dnes udělené milosti naleznete zde: https://t.co/SMhMbMeXZG					
https://twitter.com/PREZIDENTmluvci/status/737594932618133510	Tue May 31 10:41:50 +0000 2016	Pan prezident dnes podepsal zákon ze dne 27. dubna 2016, kterým se mění zákon č. 110/1997 Sb., o potravinách a tabákových výrobcích.					
https://twitter.com/PREZIDENTmluvci/status/737592190898044931	Tue May 31 10:30:56 +0000 2016	Pan prezident se v úterý 31. května 2016 rozhodl vyhovět jednomu žadateli o milost. Přihlédl k závažnému zdravotnímu stavu omilostněného.					
https://twitter.com/PREZIDENTmluvci/status/737585594298073091	Tue May 31 10:04:44 +0000 2016	Pan prezident dnes na Hradě přijal představitele vrcholných orgánů správního soudnictví zemí Evropské unie. https://t.co/cnizWbIVpB					
https://twitter.com/PREZIDENTmluvci/status/737533274965213185	Tue May 31 06:36:50 +0000 2016	Migrace je hrozbou, problémem a krizí. Nezpochybnitelný fakt, který se nesmí v novodobé normalizaci vyslovit. Důkazem je kampaň proti Primě.	x	Migrace, Média	migrace, opozice		
https://twitter.com/PREZIDENTmluvci/status/737291349960097795	Mon May 30 14:35:30 +0000 2016	Ano, jde o výjimečné interview: https://t.co/FYKzWIvwHX					
https://twitter.com/PREZIDENTmluvci/status/737211692329926657	Mon May 30 09:18:58 +0000 2016	Pan prezident, společně s dalšími klíčníky, uloží v úterý 31.5. v 19:50 hod. korunovační klenoty do Korunní komory v Katedrále sv. Víta.					
https://twitter.com/PREZIDENTmluvci/status/737017189820203017	Sun May 29 20:26:05 +0000 2016	3/3 A argumentem pro věrohodnost tohoto programu je to, co jsem v politice dokázal. Pouze takový kandidát má šance vyhrát.					
https://twitter.com/PREZIDENTmluvci/status/737017051676594176	Sun May 29 20:25:32 +0000 2016	2/3 Ten, kdo chce kandidovat na prezidenta, musí vstát, říci jsem připraven, mám ten a ten program.					
https://twitter.com/PREZIDENTmluvci/status/737016978699911168	Sun May 29 20:25:15 +0000 2016	1/3 Pan prezident dnes k druhé přímé volbě hlavy státu v roce 2018 na Frekvenci 1 uvedl:					
https://twitter.com/PREZIDENTmluvci/status/737007805266317314	Sun May 29 19:48:48 +0000 2016	Korunovační klenoty si za dva týdny prohlédlo přes 40 tisíc lidí: https://t.co/K2HweuO0Ik					
https://twitter.com/PREZIDENTmluvci/status/736998224565800960	Sun May 29 19:10:44 +0000 2016	Falešné karty Michala Horáčka, zaútočil Jiří Ovčáček. Připomněl třeba jednu zelenou s Bursíkem: https://t.co/JSrcT2dJl5	a	Michal Horáček, Martin Bursík, opozice	michal horacek, martin bursik, opozice		
https://twitter.com/PREZIDENTmluvci/status/736964445876977664	Sun May 29 16:56:30 +0000 2016	Liberálové, kteří se teď budou tvářit jako největší přátelé lidu. https://t.co/Dms7XyaKdw	x	Liberálně ekologická strana, opozice	liberalne ekologicka strana, les, opozice		
https://twitter.com/PREZIDENTmluvci/status/736963589022617604	Sun May 29 16:53:06 +0000 2016	Celý záznam Prezidentského Pressklubu na Frekvenci 1 z Lán: https://t.co/RUQOGWjPym					
https://twitter.com/PREZIDENTmluvci/status/736959636176293888	Sun May 29 16:37:23 +0000 2016	Zeman prozradil stav své konta i stranu, pro kterou chystá polibek smrti: https://t.co/4f24taEdS7					
https://twitter.com/PREZIDENTmluvci/status/736957207296811009	Sun May 29 16:27:44 +0000 2016	Prezident Zeman v nejlepší formě: Pouťový cirkus bývalého pornoherce. Kalousek bude běhat po Vysočině se špendlíkem: https://t.co/ANeMJB6dbb	a	Evropské hodnoty, Miroslav Kalousek, Jakub Janda, opozice	evropske hodnoty, jakub janda, miroslav kalousek		
https://twitter.com/PREZIDENTmluvci/status/736945182600466432	Sun May 29 15:39:57 +0000 2016	Vystavení Českých korunovačních klenotů pro veřejnost ve Vladislavském sále bylo po dvou týdnech ukončeno. Počet návštevníků dosáhl 40 283.					
https://twitter.com/PREZIDENTmluvci/status/736937569468993536	Sun May 29 15:09:42 +0000 2016	Právě teď. Prezidentský Pressklub na Frekvenci 1 živě ze zámku v Lánech. https://t.co/xRlLRomrhE					
https://twitter.com/PREZIDENTmluvci/status/736890145559957504	Sun May 29 12:01:16 +0000 2016	Ovčáček chce „odhalovat falešné karty“ uchazečů o Hrad: https://t.co/qz2hoPPBy0					
https://twitter.com/PREZIDENTmluvci/status/736481053326606336	Sat May 28 08:55:40 +0000 2016	Jihomoravský kraj, Znojmo. Tichá vzpomínka na dr. Edvarda Beneše. https://t.co/h7gPonz5iH					
https://twitter.com/PREZIDENTmluvci/status/736459777224658944	Sat May 28 07:31:08 +0000 2016	Připomínáme si 132. výročí narození velkého čs. politika, druhého prezidenta ČSR dr. Edvarda Beneše. https://t.co/F3VI1dN2MM					
https://twitter.com/PREZIDENTmluvci/status/736195335496826880	Fri May 27 14:00:20 +0000 2016	Savčenková chce být prezidentkou Ukrajiny. Když to zjistil Ovčáček, dopsal k tomu... https://t.co/XcGtoXL85p	a	Nadija Savčenková, opozice, Ukrajina	nadija savcenkova, opozice, ukrajina		
https://twitter.com/PREZIDENTmluvci/status/736160448249270272	Fri May 27 11:41:42 +0000 2016	Pan prezident s manželkou navštíví ve dnech 1. - 3. června Jihočeský kraj. Program naleznete zde: https://t.co/N07vEypJw6					
https://twitter.com/PREZIDENTmluvci/status/736117797105848320	Fri May 27 08:52:13 +0000 2016	Rozhovor pana prezidenta pro Rossijskaju gazetu, český překlad: https://t.co/HctDvdXDfi					
https://twitter.com/PREZIDENTmluvci/status/735833966620467201	Thu May 26 14:04:23 +0000 2016	Pan prezident vystoupí v neděli 29.5. v 17 hod. v pořadu Prezidentský Pressklub na rádiu Frekvence 1. Rozhovor bude vysílán živě z Lán.					
https://twitter.com/PREZIDENTmluvci/status/735774594229903362	Thu May 26 10:08:27 +0000 2016	Projev pana prezidenta na 200. Žofínském fóru: https://t.co/ULalz2RPvt					
https://twitter.com/PREZIDENTmluvci/status/735497036934582272	Wed May 25 15:45:33 +0000 2016	Včera se na Hradě za účasti paní Ivany Zemanové konalo setkání s paní Evou Erbenovou. Jedno jediné slovo: děkujeme! https://t.co/YwRxA2uqSP					
https://twitter.com/PREZIDENTmluvci/status/735491927542497280	Wed May 25 15:25:14 +0000 2016	Zeman cest do Pekingu a Moskvy nelituje a varuje před poklesem ekonomiky: https://t.co/51kfLNCe9s					
https://twitter.com/PREZIDENTmluvci/status/735437879183323138	Wed May 25 11:50:28 +0000 2016	Jednoznačně podporuji jadernou energetiku, sdělil pan prezident v průběhu diskuse na Žofínském fóru.					
https://twitter.com/PREZIDENTmluvci/status/735433746711740416	Wed May 25 11:34:03 +0000 2016	Evropa se má chránit, chránit se má i vojensky, uvedl pan prezident na dotaz na Žofínském fóru.					
https://twitter.com/PREZIDENTmluvci/status/735430399619391489	Wed May 25 11:20:45 +0000 2016	Zastávám názor, že sankce se nikdy neosvědčily, řekl pan prezident v projevu na Žofínském fóru.					
https://twitter.com/PREZIDENTmluvci/status/735428226089164800	Wed May 25 11:12:07 +0000 2016	Pan prezident se účastní jubilejního 200. Žofínského fóra na téma "Česká republika není pro každého". https://t.co/UbDXAQMKCa					
https://twitter.com/PREZIDENTmluvci/status/735400437684314112	Wed May 25 09:21:42 +0000 2016	Pan prezident na Hradě jmenoval Jiřího Rusnoka novým guvernérem České národní banky. https://t.co/vlGdrpj7Mu					
https://twitter.com/PREZIDENTmluvci/status/735154032021495808	Tue May 24 17:02:34 +0000 2016	Pan prezident respektuje rozhodnutí poslanců a uchovává si důvody, které ho vedly k vetování novely školského zákona.					
https://twitter.com/PREZIDENTmluvci/status/735107115031928832	Tue May 24 13:56:08 +0000 2016	Nevzdělaná Pražská kavárna neví, že v diplomacii se standardně používá termín telegram. Příklad ze Slovenska: https://t.co/73vMxR2FOx	x	Pražská kavárna, opozice	prazska kavarna, opozice		2
https://twitter.com/PREZIDENTmluvci/status/735074868581044224	Tue May 24 11:48:00 +0000 2016	Pan prezident se zítra od 13:00 zúčastní 200. Žofínského fóra, jehož téma je: „ČR není pro každého.“ Pan prezident zde vystoupí s projevem.					
https://twitter.com/PREZIDENTmluvci/status/735067566415183873	Tue May 24 11:18:59 +0000 2016	Pan prezident zaslal blahopřejný telegram Alexandru Van der Bellenovi, nově zvolenému rakouskému prezidentovi: https://t.co/vJyZlEePSn					
https://twitter.com/PREZIDENTmluvci/status/735047804519751680	Tue May 24 10:00:27 +0000 2016	ŽIVĚ na #Periscope: Tisková konference tiskového mluvčího prezidenta republiky https://t.co/yebC7kLI5z					
https://twitter.com/PREZIDENTmluvci/status/734847212308439041	Mon May 23 20:43:22 +0000 2016	Zeman chce kvůli migraci uzavřít vnější hranice Evropské unie: https://t.co/LeyGVd4JgP					
https://twitter.com/PREZIDENTmluvci/status/734845684302675968	Mon May 23 20:37:18 +0000 2016	Nikdo mnou nemanipuluje. Ani Moskva, ani Washington, řekl pan prezident v rozhovoru s Vladimirem Sněgirevem.					
https://twitter.com/PREZIDENTmluvci/status/734844613849186304	Mon May 23 20:33:03 +0000 2016	Rozhovor, který s panem prezidentem vedl v Čechách pod Kosířem ruský novinář Vladimir Sněgirev: https://t.co/rh7vcZQo08					
https://twitter.com/PREZIDENTmluvci/status/734843267775369216	Mon May 23 20:27:42 +0000 2016	Zeman je proti migrantům, sankcím i protiraketovému štítu: https://t.co/QHNnWFOBGb					
https://twitter.com/PREZIDENTmluvci/status/734816267211821056	Mon May 23 18:40:24 +0000 2016	Závažná slova šéfa protiteroristické sekce Europolu: Teroristé využívají migrační vlnu, aby se infiltrovali do EU. https://t.co/8TtqKTqeDf					
https://twitter.com/PREZIDENTmluvci/status/734757399765127168	Mon May 23 14:46:29 +0000 2016	V úterý ve 12:00 na tiskové konferenci seznámím veřejnost s reakcí pana prezidenta na velmi těsný výsledek prezidentských voleb v Rakousku.					
https://twitter.com/PREZIDENTmluvci/status/734726632498442240	Mon May 23 12:44:14 +0000 2016	Krajská volební kampaň "Silou rozumu" v podání @kalousekm a jeho TOP 09: Zneuctění prezidentské standarty exkremisty je "detail".	x	Miroslav Kalousek, Ztohoven, Umělci, opozice	miroslav kalousek, top09, ztohoven, umelci, opozice		
https://twitter.com/PREZIDENTmluvci/status/734718705842675712	Mon May 23 12:12:44 +0000 2016	Pražská kavárna zneuctění prezidentské standarty přivítala. Občané v krajích jsou opačného názoru, jak ukázaly debaty s panem prezidentem.	x	Pražská kavárna, Ztohoven, Umělci, opozice	prazska kavarna, ztohoven, umelci, opozice		2
https://twitter.com/PREZIDENTmluvci/status/734646510877609984	Mon May 23 07:25:51 +0000 2016	RT @parlamentky_cz: V úterý ve 12.00  hodin se na Pražském hradě uskuteční tisková konference tiskového  mluvčího prezidenta republiky @PRE…					
https://twitter.com/PREZIDENTmluvci/status/734644062666559489	Mon May 23 07:16:08 +0000 2016	Ovčáček trénuje na boj s ‚kavárnou‘ – jezdí na kole a chodí po horách: https://t.co/OzZqHNakRQ					
https://twitter.com/PREZIDENTmluvci/status/734387954844618756	Sun May 22 14:18:27 +0000 2016	V Lánech se dnes konala porada expertního týmu pana prezidenta za účasti předsedy ÚOHS Petra Rafaje a jeho předchůdce Martina Peciny.					
https://twitter.com/PREZIDENTmluvci/status/734386723657003008	Sun May 22 14:13:33 +0000 2016	Odchod Adolfa Borna je pro mne velmi smutnou zprávou. Byl totiž úžasným člověkem a skvělým výtvarníkem, uvedl pan prezident.					
https://twitter.com/PREZIDENTmluvci/status/734382826834014208	Sun May 22 13:58:04 +0000 2016	Zeman: Posprejování kaváren mohla být provokace - https://t.co/wZCMLIrxq8					
https://twitter.com/PREZIDENTmluvci/status/734375370636591104	Sun May 22 13:28:27 +0000 2016	Zeman: Štěchův projev v Terezíně nebyl nacionalistický - https://t.co/mwedN2aAON					
https://twitter.com/PREZIDENTmluvci/status/734333207387213825	Sun May 22 10:40:54 +0000 2016	Moje požehnání pro Hermana, že může jet k Sudeťákům? Bylo to úplně jinak, odhaluje pro PL prezident Zeman: https://t.co/VGpuLZYfVF	a	Daniel Herman, KDU-ČSL, opozice	daniel herman, kdu-csl, opozice		
https://twitter.com/PREZIDENTmluvci/status/734081919038697477	Sat May 21 18:02:22 +0000 2016	Podpora od této iniciativy bude pro vybrané prezidentské kandidáty jasným polibkem smrti: https://t.co/rUDJRtESfT	x	Kroměřížšká výzva, opozice	kromerizska vyzva, opozice		
https://twitter.com/PREZIDENTmluvci/status/733944416277303296	Sat May 21 08:55:59 +0000 2016	Test: Svět podle Ovčáčka. Znáte podivuhodné výrazy a výroky prezidentova mluvčího? - https://t.co/E34rbwwM0W					
https://twitter.com/PREZIDENTmluvci/status/733733841542778881	Fri May 20 18:59:14 +0000 2016	Prezident republiky. https://t.co/aBUtX9UzCc					
https://twitter.com/PREZIDENTmluvci/status/733703625478918144	Fri May 20 16:59:10 +0000 2016	Projev pana prezidenta při sázení památného stromu v Čechách pod Kosířem: https://t.co/heFwcFWGgh					
https://twitter.com/PREZIDENTmluvci/status/733688158106308609	Fri May 20 15:57:42 +0000 2016	S Ovčáčkem máme vlastní veřejnoprávní televizi, oznámil Zeman a znovu se pustil do Bakaly: https://t.co/tVu1yXcpDw	a	Česká televize, Média, Zdeněk Bakala	ceska televize, media, zdenek bakala		
https://twitter.com/PREZIDENTmluvci/status/733612317934559233	Fri May 20 10:56:21 +0000 2016	Pokud v nás nebude vlastenectví, zase nás někdo převálcuje, zase ztratíme svobodu, řekl pan prezident občanům v Kojetíně.					
https://twitter.com/PREZIDENTmluvci/status/733609664416481280	Fri May 20 10:45:48 +0000 2016	Právě teď. Kojetín, diskuse s panem prezidentem. https://t.co/N1M07nNg3c					
https://twitter.com/PREZIDENTmluvci/status/733606312932704256	Fri May 20 10:32:29 +0000 2016	ŽIVĚ na #Periscope: Setkání prezidenta republiky s občany města Kojetín #Save https://t.co/zXPeKgZvmQ					
https://twitter.com/PREZIDENTmluvci/status/733600046999015424	Fri May 20 10:07:35 +0000 2016	RT @Blesk24: Prezident Zeman dá rozhovor ruskému novináři, kterému u @ZaoralekL zamítli akreditaci https://t.co/Cdw62RUsXX @Blesk24 @PREZID…					
https://twitter.com/PREZIDENTmluvci/status/733588385625858050	Fri May 20 09:21:15 +0000 2016	Pan prezident debatoval se zaměstnanci společnosti ABO valve Olomouc. https://t.co/dNmraCa0D1					
https://twitter.com/PREZIDENTmluvci/status/733340885207908352	Thu May 19 16:57:46 +0000 2016	Zeman se před lidmi nemilosrdně pustil do skupiny „Sto hoven“ a varoval, kam až může kauza rudých trenek zajít: https://t.co/3wgXZMdTPa	a	Ztohoven, Umělci, opozice	ztohoven, umelci, opozice		2
https://twitter.com/PREZIDENTmluvci/status/733338665376751616	Thu May 19 16:48:57 +0000 2016	Olomouc, setkání s Jakubem Vágnerem. https://t.co/rXmDX5TyRe					
https://twitter.com/PREZIDENTmluvci/status/733330341742665728	Thu May 19 16:15:52 +0000 2016	Z druhého dne návštěvy Olomouckého kraje. https://t.co/9D7hT2GsHa					
https://twitter.com/PREZIDENTmluvci/status/733305089776058368	Thu May 19 14:35:32 +0000 2016	ŽIVĚ na #Periscope: Setkání prezidenta republiky s občany města Libavá #Save https://t.co/cc9bX3A0gK					
https://twitter.com/PREZIDENTmluvci/status/733301368203665409	Thu May 19 14:20:44 +0000 2016	RT @AndySchapiro: At @USEmbassyPrague we have Czech staff, US staff, we put a TV in the garden, we have beer. Work can wait! #CZEvUSA https…					
https://twitter.com/PREZIDENTmluvci/status/733255076232462336	Thu May 19 11:16:48 +0000 2016	Skvělá účast občanů v Hranicích. Přišlo na 1900 lidí. https://t.co/Qq89mA2bGO					
https://twitter.com/PREZIDENTmluvci/status/733248036009345024	Thu May 19 10:48:49 +0000 2016	Hranice, diskuse s panem prezidentem. https://t.co/z5RVXhDlru					
https://twitter.com/PREZIDENTmluvci/status/733245871060574208	Thu May 19 10:40:13 +0000 2016	ŽIVĚ na #Periscope: ​Setkání prezidenta republiky s občany města Hranice #Save https://t.co/ADARFLvqBP					
https://twitter.com/PREZIDENTmluvci/status/733232980286701568	Thu May 19 09:48:59 +0000 2016	https://t.co/LytinUwHef					
https://twitter.com/PREZIDENTmluvci/status/733225762338263040	Thu May 19 09:20:19 +0000 2016	Střední průmyslová škola Hranice. Diskuse s panem prezidentem. https://t.co/WQ8PahfeuO					
https://twitter.com/PREZIDENTmluvci/status/733223372381884416	Thu May 19 09:10:49 +0000 2016	ŽIVĚ na #Periscope: Setkání prezidenta republiky se studenty Střední průmyslové školy Hranice #Save https://t.co/mmogJ9VOpj					
https://twitter.com/PREZIDENTmluvci/status/733205035488817153	Thu May 19 07:57:57 +0000 2016	Ovčáček vytáhl těžký kalibr na ministra Hermana. Obrázek, ze kterého vám nebude dobře: https://t.co/leFHxCWBex	a	Daniel Herman, KDU-ČSL, opozice	daniel herman, kdu-csl, opozice		
https://twitter.com/PREZIDENTmluvci/status/732998975666675712	Wed May 18 18:19:08 +0000 2016	Zeman: Migranti nepřicházejí za prací, ale za sociálními dávkami - https://t.co/KTZ4VuLtOr					
https://twitter.com/PREZIDENTmluvci/status/732983126528557058	Wed May 18 17:16:10 +0000 2016	Bude Zeman znovu kandidovat na prezidenta? Ovčáček promluvil: https://t.co/n2gmRdSRai					
https://twitter.com/PREZIDENTmluvci/status/732948580227502080	Wed May 18 14:58:53 +0000 2016	Černotín. Skvělá účast občanů na diskusi s panem prezidentem. https://t.co/GJK2ZGtOWD					
https://twitter.com/PREZIDENTmluvci/status/732946969748967428	Wed May 18 14:52:29 +0000 2016	ŽIVĚ na #Periscope: Setkání prezidenta republiky s občany Černotína #Save https://t.co/byCii1zFI4					
https://twitter.com/PREZIDENTmluvci/status/732929497440342017	Wed May 18 13:43:04 +0000 2016	Rozhodnutí, zda bude znovu kandidovat, oznámí pan prezident v březnu 2017 na tiskové konferenci. "Nemohu vyloučit ani jednu variantu," řekl.					
https://twitter.com/PREZIDENTmluvci/status/732927822348554240	Wed May 18 13:36:24 +0000 2016	První den návštěvy Olomouckého kraje. Pan prezident v Přerově diskutuje se zaměstnanci společnosti Meopta. https://t.co/ErR10Fs1sn					
https://twitter.com/PREZIDENTmluvci/status/732923597770117120	Wed May 18 13:19:37 +0000 2016	U příležitosti výročí narození Karla IV. obdržel pan prezident stylový dar od Ludvíka Karla, majitele Preciosy. https://t.co/hmwM0Yf5MK					
https://twitter.com/PREZIDENTmluvci/status/732907916471197696	Wed May 18 12:17:18 +0000 2016	Zeman odsoudil Dienstbiera a pohladil novinářku po vlasech. Ptala se ho totiž na něco zvláštního: https://t.co/53CCN0eY5Y	a	Jiří Dienstbier, Média, opozice, ČSSD	jiri dienstbier, media, opozice, cssd		
https://twitter.com/PREZIDENTmluvci/status/732887650315710464	Wed May 18 10:56:46 +0000 2016	Právě teď. Klíčové téma diskuse pana prezidenta s poslanci a senátory zvolenými za Olomoucký kraj: migrační krize.					
https://twitter.com/PREZIDENTmluvci/status/732865432407965696	Wed May 18 09:28:29 +0000 2016	Je šokující, když ministr Sobotkovy vlády, který má na starosti kulturu, nekulturně rozporuje jasné vyjádření prezidenta republiky.	x	Bohuslav Sobotka, Daniel Herman, KDU-ČSL, opozice, sudečtí němci	bohuslav sobotka, daniel herman, kdu-csl, opozice, sudetcti nemci		2
https://twitter.com/PREZIDENTmluvci/status/732864000975835137	Wed May 18 09:22:48 +0000 2016	https://t.co/fjnyUFgTUy					
https://twitter.com/PREZIDENTmluvci/status/732863639737270276	Wed May 18 09:21:22 +0000 2016	Pan prezident zahájil setkáním s hejtmanem Jiřím Rozbořilem a zastupiteli třídenní návštěvu Olomouckého kraje. https://t.co/ZJcrvDGss5					
https://twitter.com/PREZIDENTmluvci/status/732859492564643840	Wed May 18 09:04:53 +0000 2016	ŽIVĚ na #Periscope: ​Setkání prezidenta republiky s představiteli Olomouckého kraje a vybranými starosty #Save https://t.co/3RqGEhSarf					
https://twitter.com/PREZIDENTmluvci/status/732850714272235520	Wed May 18 08:30:00 +0000 2016	3/3 Pokud jde o neškodný krajanský spolek, není nutné, aby byl navštíven českým ministrem. Partnerem je Klub českého pohraničí.	x	Daniel Herman, KDU-ČSL, opozice, sudečtí němci	daniel herman, kdu-csl, opozice, sudetcti nemci		
https://twitter.com/PREZIDENTmluvci/status/732850538287620096	Wed May 18 08:29:18 +0000 2016	2/3 Pouze konstatoval, že landsmanšaft je po vzdání se majetkových nároků už jen neškodným krajanským spolkem.	x	Daniel Herman, KDU-ČSL, opozice, sudečtí němci	daniel herman, kdu-csl, opozice, sudetcti nemci		
https://twitter.com/PREZIDENTmluvci/status/732850373812183040	Wed May 18 08:28:39 +0000 2016	1/3 Pan prezident neposvětil ministru kultury Danielu Hermanovi návštěvu sudetoněmeckého sjezdu.	x	Daniel Herman, KDU-ČSL, opozice, sudečtí němci	daniel herman, kdu-csl, opozice, sudetcti nemci		
https://twitter.com/PREZIDENTmluvci/status/732580246667591680	Tue May 17 14:35:16 +0000 2016	Projev pana prezidenta při jmenování členů Bankovní rady ČNB: https://t.co/rm4ViERd2R					
https://twitter.com/PREZIDENTmluvci/status/732576589121265664	Tue May 17 14:20:44 +0000 2016	Pan prezident dnes potvrdil, že novým guvernérem České národní banky jmenuje ve středu dne 25. května 2016 Jiřího Rusnoka.					
https://twitter.com/PREZIDENTmluvci/status/732565641027276802	Tue May 17 13:37:13 +0000 2016	https://t.co/REB2t48twY					
https://twitter.com/PREZIDENTmluvci/status/732565614150209536	Tue May 17 13:37:07 +0000 2016	https://t.co/rhSFLsciBq					
https://twitter.com/PREZIDENTmluvci/status/732565591102459904	Tue May 17 13:37:01 +0000 2016	Pan prezident dnes jmenoval nové členy Bankovní rady ČNB, Ing. Vojtěcha Bendu a Ing. Tomáše Nidetzkého. https://t.co/DrcTOBglcK					
https://twitter.com/PREZIDENTmluvci/status/732530609814376448	Tue May 17 11:18:01 +0000 2016	Pan prezident dnes podepsal 52 rozhodnutí o jmenování profesorem. Více informací zde: https://t.co/ezirSu89qm					
https://twitter.com/PREZIDENTmluvci/status/732526642090872832	Tue May 17 11:02:15 +0000 2016	Pan prezident přivítal na Hradě generální ředitelku UNESCO Irinu Bokovou. https://t.co/RLNYE49MGE					
https://twitter.com/PREZIDENTmluvci/status/732189542543953920	Mon May 16 12:42:45 +0000 2016	RT @Blesk24: „Německo uprchlíky nezvládá.“ @PREZIDENTmluvci si na Hradě notoval s kritikem Merkelové https://t.co/wX2Ym419Zh @Blesk24					
https://twitter.com/PREZIDENTmluvci/status/732171860192940032	Mon May 16 11:32:29 +0000 2016	Pan prezident navštíví ve dnech 18. - 20. května 2016 Olomoucký kraj. Program naleznete zde: https://t.co/BaB4NMypdt					
https://twitter.com/PREZIDENTmluvci/status/732169178149457920	Mon May 16 11:21:49 +0000 2016	Pan prezident 17.5. v 15 hod. jmenuje Ing. Vojtěcha Bendu a Ing. Tomáše Nidetzkého členy Bankovní rady ČNB na šestileté funkční období.					
https://twitter.com/PREZIDENTmluvci/status/732153389564497920	Mon May 16 10:19:05 +0000 2016	Mé pravomoci sahají, kam určí prezident, řekl mluvčí. Přijal politika AfD: https://t.co/bneESbMQL9					
